,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed,Solar fixed
Locations,Forli2014,Forli2014,Forli2014,Forli2014,Forli2014,Forli2014,Forli2014,Utrecht2014,Utrecht2014,Utrecht2014,Utrecht2014,Utrecht2014,Utrecht2014,Utrecht2014,Utrecht2015,Utrecht2015,Utrecht2015,Utrecht2015,Utrecht2015,Utrecht2015,Utrecht2015,Utrecht2016,Utrecht2016,Utrecht2016,Utrecht2016,Utrecht2016,Utrecht2016,Utrecht2016,Utrecht2017,Utrecht2017,Utrecht2017,Utrecht2017,Utrecht2017,Utrecht2017,Utrecht2017,Torino2019,Torino2019,Torino2019,Torino2019,Torino2019,Torino2020,Torino2020,Torino2020,Torino2020,Torino2020,Almeria2023,Almeria2023,Almeria2023,Almeria2023,Almeria2023,Almeria2023,Almeria2023
Profile time series,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,PG-SARAH2,PG-ERA5,CR-ERA5,PV-MEAS,RN-MERRA2,RN-SARAH,PG-SARAH,PG-SARAH2,PG-ERA5,CR-ERA5
Subsets,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed
Index,1,2,3,4,5,6,7,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,8,9,10,11,12,13,14,15,16,17,46,47,48,49,50,51,52
5815,0.033,0.035,0.099,0,0.00202,0.03041,0.184,0.08171433,0.157,0.05,0.04479,0.05504,0.14794,0.0635,0.116373316,0.138,0.136,0.12524,0.1317,0.06987,0.0272,0.245,0.245,0,0.13909,0.14151,0.16669,0.0657,0.045617372,0.104,0,0,0.04585,0.01189,0.0028,0.023753959,0.111,0.05092,0.06482,0.0421,0,0.082,0.00992,0.02754,0.0217,0.067329751,0.079,0,0,0,0,0
5816,0.131,0.141,0.27,0.07853,0.07866,0.11243,0.3547,0.179119106,0.256,0.13,0.12742,0.13999,0.32143,0.2205,0.361149106,0.339,0.304,0.31654,0.32005,0.22156,0.0968,0.447,0.447,0,0.34356,0.34577,0.35802,0.1992,0.101150815,0.276,0,0,0.08893,0.0313,0.0268,0.088348058,0.226,0.17921,0.20705,0.1494,0.004961958,0.214,0.17131,0.08597,0.059,0.257748429,0.282,0,0,0,0,0
5817,0.299,0.32,0.448,0.23568,0.23267,0.28698,0.4979,0.313071542,0.454,0.331,0.38202,0.38983,0.46092,0.37,0.450230227,0.495,0.415,0.41574,0.41654,0.38292,0.2113,0.606,0.606,0,0.51997,0.51862,0.53177,0.3792,0.227007596,0.529,0,0,0.23569,0.11315,0.0906,0.231205201,0.319,0.35652,0.31327,0.2931,0.251405888,0.33,0.3923,0.29041,0.1751,0.466544162,0.472,0,0,0,0,0
5818,0.467,0.499,0.599,0.41649,0.41146,0.46391,0.6118,0.424679034,0.534,0.346,0.22105,0.24166,0.5648,0.4716,0.620133421,0.571,0.582,0.62693,0.62699,0.44845,0.2794,0.715,0.715,0,0.65561,0.64252,0.66519,0.5615,0.341483231,0.672,0,0,0.36592,0.30948,0.2309,0.390648441,0.375,0.49265,0.47508,0.4211,0.459808138,0.558,0.5498,0.55148,0.3941,0.632888408,0.617,0,0,0,0,0
5819,0.603,0.645,0.71,0.5721,0.56579,0.58037,0.6462,0.220670972,0.609,0.392,0.23675,0.26037,0.39166,0.4433,0.568867167,0.597,0.638,0.66848,0.66959,0.50741,0.326,0.777,0.777,0,0.70451,0.71159,0.72148,0.6784,0.154938245,0.739,0,0,0.27042,0.5641,0.4338,0.543673946,0.381,0.59263,0.56941,0.5676,0.602050943,0.676,0.65208,0.62114,0.5837,0.753554518,0.713,0,0,0,0,0
5820,0.696,0.744,0.785,0.68853,0.68328,0.69616,0.6444,0.47076299,0.651,0.388,0.35229,0.37783,0.58877,0.4414,0.68062116,0.554,0.676,0.72804,0.7336,0.4044,0.3225,0.791,0.791,0,0.69203,0.73183,0.7204,0.7033,0.090184349,0.749,0,0,0.05512,0.47482,0.4783,0.65494249,0.357,0.63949,0.61163,0.6406,0.70956004,0.743,0.69081,0.64177,0.6348,0.814974522,0.761,0,0,0,0,0
5821,0.74,0.791,0.802,0.74906,0.74068,0.68714,0.663,0.529257503,0.66,0.267,0.05319,0.06329,0.60007,0.5175,0.634351332,0.281,0.704,0.72661,0.72488,0.40167,0.3051,0.757,0.757,0,0.43528,0.71069,0.66612,0.6556,0.600249557,0.711,0,0,0.06513,0.54221,0.4454,0.695449242,0.322,0.63644,0.49898,0.5848,0.744293748,0.767,0.69299,0.68915,0.6852,0.816024832,0.761,0,0,0,0,0
5822,0.743,0.795,0.774,0.7594,0.754,0.71027,0.6182,0.667529933,0.602,0.58,0.69185,0.69251,0.44824,0.4657,0.253194064,0.155,0.571,0.66019,0.66101,0.30434,0.2856,0.678,0.678,0,0.56384,0.66865,0.61472,0.6024,0.492836186,0.636,0,0,0.2784,0.50331,0.4824,0.471495249,0.283,0.56386,0.46876,0.4786,0.754217665,0.733,0.67386,0.66169,0.7172,0.765394458,0.72,0,0,0,0,0
5823,0.709,0.758,0.701,0.74122,0.73642,0.66191,0.5256,0.308050813,0.499,0.341,0.29469,0.30662,0.30599,0.3514,0.031546177,0.109,0.119,0.03893,0.04921,0.20581,0.1966,0.552,0.552,0,0.52512,0.55,0.49904,0.5299,0.419952033,0.521,0,0,0.49642,0.38605,0.4166,0.17477913,0.215,0.34199,0.36364,0.3915,0.712868012,0.654,0.6168,0.53381,0.6307,0.663754923,0.633,0,0,0,0,0
5824,0.636,0.68,0.584,0.67338,0.66766,0.59027,0.3901,0.169118272,0.339,0.199,0.17078,0.19848,0.23869,0.2735,0.029354881,0.057,0.023,0.02079,0.02079,0.06679,0.0933,0.385,0.385,0,0.40222,0.41007,0.33872,0.3994,0.206177506,0.364,0,0,0.40031,0.28649,0.3113,0.144774129,0.149,0.02131,0.18912,0.2542,0.62024479,0.516,0.50795,0.41925,0.4897,0.507258786,0.496,0,0,0,0,0
5825,0.522,0.558,0.432,0.56558,0.56081,0.47667,0.2268,0.063364716,0.135,0.153,0.12415,0.13334,0.11229,0.1863,0.041183618,0.025,0.022,0.01171,0.01726,0.04088,0.0335,0.195,0.195,0,0.2149,0.2168,0.14284,0.2259,0.081234636,0.186,0,0,0.22468,0.10277,0.176,0.428738123,0.077,0.30405,0.06406,0.1224,0.47138604,0.324,0.15749,0.23964,0.3301,0.303010762,0.316,0,0,0,0,0
5826,0.371,0.396,0.257,0.42094,0.41675,0.33573,0.0817,0.033503169,0.041,0.037,0.00823,0.01305,0.01637,0.0684,0.008587918,0.003,0.029,0.04052,0.04559,0.01236,0.0169,0.035,0.035,0,0.04993,0.04883,0.01546,0.0602,0.022003697,0.04,0,0,0.0512,0.01803,0.0672,0.10901817,0.017,0.12372,0.02433,0.0473,0.291101555,0.097,0.08664,0.07203,0.1439,0.101446759,0.126,0,0,0,0,0
5827,0.199,0.212,0.088,0.23231,0.22932,0.14781,0.0195,0.000999395,0,0.004,0,0,0,0.0049,0.000113836,0,0.002,0,0,0,0,0,0,0,0.00191,0,0,0.0034,0.000465538,0,0,0,0,0,0.0037,0.025337556,0,0,0,0,0.011577903,0,0,0,0,0.006384994,0.004,0,0,0,0,0
5828,0.051,0.055,0.022,0.05427,0.05412,0.0269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5829,0.006,0.006,0,0.01163,0.01228,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5837,0,0,0,0,0,0,0.0053,0,0,0,0,0,0,0,0.000222501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,0,0,0.018,0,0,0,0.046,0.020975561,0.048,0.01,0,0.00132,0.01756,0,0.009073987,0.013,0.001,0,0,0.00726,0,0.048,0.048,0,0.00229,0.00228,0.02139,0,0.027341932,0.034,0,0,0,0.01918,0,0,0.026,0.00248,0.01071,0,0,0.026,0.00254,0.00434,0,0.001515388,0,0,0,0,0,0
5839,0.03,0.032,0.118,0.01579,0.01508,0.02276,0.1846,0.173424424,0.24,0.167,0.14292,0.14308,0.15903,0.0705,0.048551654,0.031,0.012,0.00504,0.00953,0.02784,0.0187,0.239,0.239,0,0.13006,0.13646,0.1932,0.083,0.153962008,0.185,0,0,0.12989,0.15812,0.0698,0.017169528,0.109,0.04798,0.05371,0.0328,0.001653986,0.113,0.02932,0.04466,0.0478,0.067090006,0.056,0,0,0,0,0
5840,0.14,0.15,0.296,0.06941,0.06863,0.10252,0.3613,0.292147425,0.443,0.325,0.3587,0.35434,0.32134,0.2218,0.088612212,0.057,0.058,0.03135,0.04193,0.05,0.043,0.443,0.443,0,0.33404,0.33815,0.39411,0.2744,0.19884359,0.372,0,0,0.26955,0.34918,0.1966,0.086931155,0.277,0.17984,0.21267,0.149,0.046311611,0.275,0.18862,0.16354,0.1413,0.228204102,0.108,0,0,0,0,0
5841,0.316,0.338,0.471,0.2464,0.24351,0.292,0.5101,0.495958049,0.599,0.418,0.39651,0.40057,0.49254,0.3673,0.101941662,0.107,0.146,0.14536,0.16689,0.10235,0.0787,0.604,0.604,0,0.50919,0.51548,0.55149,0.4531,0.387793206,0.527,0,0,0.25275,0.52834,0.3671,0.233538923,0.44,0.35983,0.41031,0.321,0.258021833,0.398,0.38787,0.26052,0.2486,0.476006155,0.153,0,0,0,0,0
5842,0.479,0.512,0.615,0.43223,0.42803,0.46606,0.6209,0.621115828,0.679,0.509,0.65109,0.64764,0.49859,0.4397,0.149551684,0.176,0.195,0.24681,0.26794,0.11488,0.1062,0.71,0.71,0,0.63854,0.64223,0.64372,0.5804,0.646175677,0.599,0,0,0.62972,0.57601,0.5197,0.414735789,0.565,0.50185,0.5287,0.5016,0.307641416,0.542,0.36031,0.40584,0.3599,0.504588294,0.266,0,0,0,0,0
5843,0.608,0.65,0.72,0.5764,0.57096,0.59601,0.685,0.685321936,0.756,0.486,0.4783,0.48917,0.57384,0.4415,0.232557783,0.236,0.225,0.25123,0.27956,0.15797,0.1337,0.769,0.769,0,0.70664,0.70926,0.67239,0.6406,0.515503075,0.627,0,0,0.48527,0.67041,0.6073,0.563760627,0.646,0.60107,0.59807,0.6102,0.47138604,0.626,0.595,0.50001,0.476,0.340400283,0.411,0,0,0,0,0
5844,0.696,0.745,0.78,0.67585,0.67017,0.68142,0.6944,0.724014643,0.746,0.524,0.69808,0.69471,0.59243,0.506,0.267897248,0.317,0.256,0.20365,0.21459,0.24319,0.2176,0.78,0.78,0,0.73473,0.73796,0.65119,0.6448,0.07228401,0.624,0,0,0.36598,0.60322,0.6124,0.663610602,0.681,0.66267,0.55337,0.6082,0.734369831,0.682,0.65506,0.59579,0.5676,0.659849988,0.52,0,0,0,0,0
5845,0.743,0.795,0.795,0.73411,0.72867,0.72636,0.6706,0.707635841,0.72,0.542,0.73742,0.73242,0.5186,0.5292,0.401906111,0.4,0.432,0.49415,0.51599,0.31291,0.3111,0.74,0.74,0,0.7001,0.71618,0.64281,0.6311,0.071070208,0.56,0,0,0.05522,0.604,0.5634,0.713452242,0.674,0.67068,0.55099,0.5591,0.659940457,0.621,0.60682,0.6435,0.6408,0.654466353,0.462,0,0,0,0,0
5846,0.749,0.801,0.768,0.75165,0.74563,0.70332,0.6074,0.663548471,0.501,0.539,0.62867,0.62955,0.38019,0.4307,0.466150207,0.461,0.45,0.5752,0.5758,0.27566,0.3046,0.656,0.656,0,0.61597,0.67747,0.34136,0.4799,0.100654631,0.434,0,0,0.18276,0.52587,0.4925,0.686614436,0.602,0.64828,0.54107,0.5581,0.390340721,0.488,0.6718,0.59206,0.6544,0.75119818,0.44,0,0,0,0,0
5847,0.714,0.764,0.697,0.73944,0.73454,0.66595,0.4881,0.29841974,0.469,0.446,0.50476,0.48618,0.2464,0.3015,0.3907931,0.469,0.392,0.43129,0.43987,0.36495,0.3234,0.528,0.528,0,0.51405,0.55765,0.25568,0.3037,0.1623888,0.282,0,0,0.17278,0.39004,0.3496,0.690115019,0.461,0.57936,0.3687,0.4506,0.461462124,0.362,0.3999,0.5178,0.5919,0.478614643,0.456,0,0,0,0,0
5848,0.639,0.684,0.581,0.67574,0.67339,0.5984,0.3552,0.083389822,0.331,0.269,0.09391,0.10244,0.13594,0.1991,0.318972532,0.355,0.347,0.37936,0.37964,0.23548,0.2913,0.364,0.364,0,0.37411,0.3942,0.19796,0.2473,0.234801839,0.151,0,0,0.25205,0.26104,0.2489,0.584014002,0.263,0.47548,0.22475,0.2803,0.444922263,0.238,0.41512,0.35642,0.4484,0.503222327,0.423,0,0,0,0,0
5849,0.524,0.56,0.43,0.56796,0.56243,0.44973,0.2186,0.076845737,0.163,0.083,0.10364,0.11281,0.08494,0.1265,0.055907039,0.191,0.243,0.23688,0.23492,0.12786,0.1872,0.181,0.181,0,0.20722,0.20407,0.07202,0.1525,0.104956061,0.072,0,0,0.19524,0.09845,0.1505,0.193865644,0.078,0.20915,0.14764,0.1821,0.502811776,0.137,0.35347,0.18622,0.2645,0.300919538,0.323,0,0,0,0,0
5850,0.371,0.397,0.256,0.41766,0.4116,0.29463,0.0849,0.011298096,0.037,0.039,0.03829,0.04239,0.0156,0.0577,0.032458396,0.043,0.066,0.04303,0.04408,0.01473,0.0644,0.037,0.037,0,0.04717,0.04131,0.02178,0.0615,0.029973047,0.017,0,0,0.00756,0.01899,0.0617,0.02942157,0.008,0.04949,0.0466,0.0893,0.211710222,0.034,0.13008,0.03698,0.0898,0.099759668,0.129,0,0,0,0,0
5851,0.198,0.212,0.092,0.23228,0.22957,0.14404,0.0211,0,0,0,0,0,0,0.0013,0.001131852,0,0.003,0,0,0,0.0012,0,0,0,0,0,0,0.0024,0.000834474,0,0,0,0,0,0.0007,0.007417903,0,0,0,0,0.057889514,0,0,0,0,0.005483185,0.004,0,0,0,0,0
5852,0.048,0.051,0.022,0.06425,0.06415,0.02381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,0.006,0.006,0,0.01284,0.01284,0.00285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,0,0,0,0,0,0,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5862,0.000885185,0,0.018,0,0,0,0.0486,0.031087149,0.038,0.002,0,0,0.01102,0,0.027480733,0.041,0.002,0,0,0.01861,0,0.017,0.017,0,0,0,0.0165,0,0.014186061,0.038,0,0,0,0.01416,0,0,0.019,0,0.01158,0,0,0.022,0.00254,0.01107,0,0,0,0,0,0,0,0
5863,0.027959009,0.037,0.116,0.01626,0.01556,0.02225,0.1794,0.170952185,0.214,0.137,0.11316,0.11688,0.0668,0.0373,0.059077811,0.21,0.071,0.06985,0.07572,0.10926,0.0647,0.059,0.059,0,0.12946,0.04369,0.08423,0.0411,0.138592114,0.215,0,0,0.15008,0.18062,0.0737,0.007251209,0.107,0.01942,0.04757,0.0487,0,0.105,0.0317,0.05447,0.0267,0.003854524,0.035,0,0,0,0,0
5864,0.1069914,0.136,0.284,0.07474,0.07399,0.0986,0.3517,0.404332866,0.42,0.37,0.36062,0.35652,0.20143,0.1247,0.037722021,0.386,0.066,0.02453,0.03251,0.23837,0.1663,0.132,0.132,0,0.3068,0.31754,0.28585,0.1457,0.336692937,0.42,0,0,0.35893,0.33829,0.2477,0.016586098,0.266,0.18032,0.19682,0.1442,0.057889514,0.299,0.19003,0.23635,0.1499,0.071776112,0.196,0,0,0,0,0
5865,0.27572917,0.27,0.457,0.23851,0.23508,0.27488,0.505,0.577835178,0.585,0.553,0.54856,0.54473,0.30579,0.2291,0.105990705,0.502,0.094,0.06336,0.08063,0.28513,0.2493,0.271,0.271,0,0.25403,0.15557,0.42247,0.3152,0.52287137,0.581,0,0,0.54393,0.52767,0.4132,0.05675946,0.437,0.06451,0.31801,0.2961,0.244789944,0.481,0.38355,0.42357,0.3541,0.150071586,0.408,0,0,0,0,0
5866,0.445785664,0.42,0.603,0.42237,0.41742,0.46092,0.6161,0.68899208,0.7,0.681,0.67411,0.67344,0.43224,0.3223,0.219246809,0.551,0.152,0.14066,0.15003,0.42151,0.365,0.603,0.603,0,0.38622,0.41122,0.4952,0.4244,0.695849722,0.674,0,0,0.66425,0.64596,0.5647,0.20511752,0.571,0.31868,0.36749,0.3829,0.446576249,0.623,0.53219,0.55094,0.535,0.417877999,0.56,0,0,0,0,0
5867,0.583525882,0.585,0.71,0.57927,0.57356,0.59575,0.6732,0.753574421,0.765,0.754,0.74659,0.74504,0.62442,0.4765,0.654346732,0.54,0.549,0.71475,0.71071,0.56315,0.5141,0.723,0.723,0,0.36824,0.56195,0.53916,0.4017,0.412886961,0.713,0,0,0.71943,0.61906,0.5696,0.547674612,0.651,0.61582,0.39288,0.407,0.587165068,0.719,0.63918,0.64792,0.6604,0.650552963,0.677,0,0,0,0,0
5868,0.67296995,0.706,0.772,0.68869,0.68259,0.68762,0.6824,0.730836337,0.778,0.772,0.79397,0.78549,0.74168,0.6285,0.595384777,0.533,0.681,0.64627,0.65191,0.69126,0.59,0.666,0.666,0,0.30512,0.13517,0.5394,0.4143,0.247993347,0.705,0,0,0.07927,0.63197,0.4989,0.673445574,0.678,0.67131,0.5245,0.4827,0.694674165,0.766,0.6866,0.64167,0.7104,0.517142218,0.726,0,0,0,0,0
5869,0.708087526,0.774,0.792,0.7503,0.74801,0.7159,0.6636,0.472031403,0.738,0.637,0.69651,0.69836,0.64172,0.6336,0.470024032,0.456,0.399,0.06923,0.08807,0.58052,0.5415,0.453,0.453,0,0.60002,0.76171,0.44606,0.4085,0.634281866,0.654,0,0,0.33535,0.54841,0.4501,0.726787798,0.648,0.6829,0.52112,0.53,0.745947734,0.767,0.70952,0.61124,0.673,0.501651936,0.484,0,0,0,0,0
5870,0.698937256,0.776,0.764,0.77086,0.76443,0.7191,0.6162,0.423226636,0.646,0.506,0.53845,0.54863,0.45147,0.518,0.505123336,0.313,0.494,0.25058,0.27695,0.43094,0.4329,0.309,0.309,0,0.26186,0.52341,0.47617,0.3982,0.427936057,0.564,0,0,0.43072,0.43403,0.3926,0.730955159,0.561,0.65839,0.45114,0.4612,0.752563678,0.709,0.68842,0.47325,0.5538,0.637641106,0.302,0,0,0,0,0
5871,0.679944521,0.732,0.698,0.753,0.74713,0.68052,0.5227,0.197229998,0.5,0.224,0.33007,0.32721,0.25719,0.3641,0.434440656,0.266,0.463,0.55405,0.55092,0.38949,0.3954,0.34,0.34,0,0.34502,0.42101,0.39509,0.4121,0.364251449,0.452,0,0,0.46067,0.332,0.3216,0.572512085,0.39,0.51416,0.47499,0.4491,0.702944095,0.614,0.62284,0.40518,0.4255,0.439356361,0.216,0,0,0,0,0
5872,0.578856748,0.654,0.583,0.68798,0.68552,0.61673,0.3805,0.068774102,0.271,0.118,0.14728,0.16306,0.1209,0.2117,0.357743044,0.211,0.327,0.38647,0.3844,0.26444,0.3125,0.279,0.279,0,0.07548,0.25284,0.25828,0.3279,0.298659138,0.311,0,0,0.39588,0.19754,0.2286,0.511335223,0.243,0.46009,0.32854,0.3863,0.578895137,0.459,0.49122,0.41177,0.42,0.187096692,0.133,0,0,0,0,0
5873,0.373926026,0.531,0.428,0.57804,0.57307,0.49186,0.2294,0.044218696,0.141,0.099,0.08248,0.09249,0.05011,0.1034,0.080997888,0.132,0.206,0.17034,0.17433,0.09855,0.1761,0.171,0.171,0,0.15363,0.1607,0.10241,0.1905,0.086543144,0.164,0,0,0.21558,0.08611,0.135,0.422403734,0.121,0.27849,0.17248,0.2259,0.43334436,0.265,0.30933,0.19509,0.3056,0.042504359,0.059,0,0,0,0,0
5874,0.189888708,0.378,0.256,0.42294,0.4187,0.30764,0.0793,0.014313195,0.035,0.053,0.05018,0.05082,0.0135,0.0457,0.026207029,0.04,0.065,0.0506,0.05069,0.0167,0.0648,0.039,0.039,0,0.04961,0.0449,0.01489,0.0616,0.017260486,0.036,0,0,0.04324,0.01663,0.0563,0.229288215,0.021,0.09186,0.04757,0.0914,0.155474694,0.061,0.1299,0.04317,0.1015,0.00018069,0.02,0,0,0,0,0
5875,0.059598636,0.208,0.094,0.23457,0.23158,0.15384,0.021,0.000286411,0,0,0,0,0,0,0.000608069,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.000378421,0,0,0,0,0,0,0.042423737,0,0,0,0,0.033079722,0,0,0,0,0,0,0,0,0,0,0
5876,0.032938926,0.058,0.023,0.06526,0.06454,0.03143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,0.005891903,0.007,0,0.01348,0.01348,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
